        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
   842.986     -0.0425584    6.86995e-05       0.106404    5.13657e-05     -0.0505861    6.29517e-05     -0.0673243    2.61791e-05     0.00463099    7.22022e-06     0.00471377    6.40117e-06    -0.00471377    6.40117e-06      0.0160133    7.47614e-06      0.0160133    7.47614e-06   -7.49321e-05    1.83765e-06     0.00552232    2.13889e-06    -0.00552232    2.13889e-06        1178.49       0.331641       -25.0773      0.0398609        125.396      0.0491844       -59.6151      0.0722661       -39.6704      0.0106455        5.45756     0.00836918        5.55512     0.00737994       -5.55512     0.00737994        18.8715     0.00703011        18.8715     0.00703011     -0.0883065     0.00216551        6.50798     0.00173193       -6.50798     0.00173193        15.6656  10000000         1
     851.4     -0.0431951    7.53879e-05       0.106041    5.73145e-05     -0.0497206    6.61457e-05     -0.0677911    2.93797e-05      0.0046935    7.57822e-06     0.00475703    7.00562e-06    -0.00475703    7.00562e-06      0.0159888    8.32972e-06      0.0159888    8.32972e-06   -4.45854e-05    1.95681e-06     0.00555865    2.40388e-06    -0.00555865    2.40388e-06        1157.56       0.365717       -25.0005      0.0429122        122.749      0.0538304       -57.5546      0.0743772       -39.2361      0.0116398        5.43301     0.00860268        5.50655     0.00792062       -5.50655     0.00792062        18.5081     0.00766677        18.5081     0.00766677     -0.0516103     0.00226506        6.43448     0.00190011       -6.43448     0.00190011        15.8044  10000000         1
   859.814     -0.0438002    7.00894e-05       0.105688    5.38471e-05     -0.0488348      6.457e-05     -0.0682616    2.80247e-05      0.0047509    7.37717e-06     0.00479741    6.49253e-06    -0.00479741    6.49253e-06      0.0159662    7.89205e-06      0.0159662    7.89205e-06   -1.46653e-05    1.88111e-06     0.00559531    2.28877e-06    -0.00559531    2.28877e-06        1138.21       0.337761       -24.9269      0.0391964        120.295      0.0498206       -55.5842      0.0716193        -38.848      0.0110215        5.40752     0.00824201        5.46046     0.00721003       -5.46046     0.00721003        18.1728     0.00718395        18.1728     0.00718395     -0.0166922     0.00214109        6.36864     0.00179302       -6.36864     0.00179302         15.772  10000000         1
   868.228     -0.0444192    7.42673e-05       0.105329    5.60727e-05     -0.0479446    6.75751e-05      -0.068723    2.95734e-05     0.00481374    7.76094e-06     0.00483955    6.87822e-06    -0.00483955    6.87822e-06      0.0159413    8.23599e-06      0.0159413    8.23599e-06      1.613e-05     1.9996e-06     0.00563126     2.4133e-06    -0.00563126     2.4133e-06        1118.33       0.346953       -24.8375      0.0408063        117.793      0.0509583       -53.6176      0.0737174       -38.4273      0.0114595        5.38333     0.00851705        5.41219     0.00750658       -5.41219     0.00750658        17.8275     0.00736499        17.8275     0.00736499      0.0180386      0.0022362        6.29758     0.00186187       -6.29758     0.00186187        17.1552  10000000         1
   876.642     -0.0450191    6.97527e-05       0.104974    5.29212e-05     -0.0470463     6.4618e-05     -0.0691848    2.81141e-05     0.00487479    7.17237e-06        0.00488    6.44472e-06       -0.00488    6.44472e-06      0.0159168    7.79838e-06      0.0159168    7.79838e-06     4.6724e-05    1.89021e-06     0.00566719    2.29301e-06    -0.00566719    2.29301e-06        1099.53       0.319869       -24.7499      0.0376655        115.422      0.0475226       -51.7288      0.0694373       -38.0353      0.0107915        5.35997     0.00773053         5.3657     0.00691208        -5.3657     0.00691208        17.5009     0.00689938        17.5009     0.00689938      0.0513743     0.00207829        6.23123     0.00175228       -6.23123     0.00175228        21.1034  10000000         1
   885.056     -0.0456308    6.69052e-05       0.104624    4.94014e-05      -0.046147    6.42636e-05     -0.0696427     2.6615e-05     0.00493633    7.05719e-06     0.00492179    6.16296e-06    -0.00492179    6.16296e-06      0.0158918    7.29571e-06      0.0158918    7.29571e-06    7.76592e-05    1.86828e-06     0.00570281    2.16749e-06    -0.00570281    2.16749e-06        1080.52       0.295124       -24.6524      0.0355134        113.048      0.0435423       -49.8627      0.0680892        -37.625      0.0100571        5.33378     0.00748495        5.31808     0.00649883       -5.31808     0.00649883        17.1714     0.00633618        17.1714     0.00633618      0.0839121     0.00201858        6.16198     0.00162862       -6.16198     0.00162862        18.3674  10000000         1
    893.47     -0.0462422     7.2932e-05       0.104284    5.46197e-05     -0.0452225    6.73501e-05     -0.0701003    2.97489e-05     0.00499661    7.52164e-06     0.00496349    6.73588e-06    -0.00496349    6.73588e-06      0.0158679    8.05124e-06      0.0158679    8.05124e-06    0.000109032    1.98807e-06     0.00573842    2.42731e-06    -0.00573842    2.42731e-06        1062.03       0.326302       -24.5553      0.0379861        110.753      0.0469788       -48.0277      0.0699893       -37.2243      0.0108971        5.30656     0.00782006        5.27138     0.00696796       -5.27138     0.00696796        16.8523     0.00680478        16.8523     0.00680478       0.115795     0.00211109        6.09438     0.00177182       -6.09438     0.00177182        16.2602  10000000         1
   901.884     -0.0467987    7.07911e-05       0.103933    5.34321e-05     -0.0442906    6.69039e-05     -0.0705539    2.95106e-05     0.00505601    7.40068e-06     0.00500049    6.53449e-06    -0.00500049    6.53449e-06      0.0158431    7.94333e-06      0.0158431    7.94333e-06    0.000139985    1.97339e-06     0.00577376    2.40296e-06    -0.00577376    2.40296e-06        1044.55       0.311522       -24.4418      0.0362468        108.563      0.0454615       -46.2638       0.068509       -36.8486      0.0108065        5.28126     0.00756823        5.22327     0.00664548       -5.22327     0.00664548        16.5489      0.0066697        16.5489      0.0066697       0.146221     0.00206084        6.03099     0.00175073       -6.03099     0.00175073        16.5842  10000000         1
   910.298     -0.0474011     6.8806e-05       0.103595    5.15466e-05     -0.0433324    6.67912e-05      -0.071006    2.86862e-05     0.00511519    7.31151e-06     0.00504147    6.32914e-06    -0.00504147    6.32914e-06      0.0158187    7.66472e-06      0.0158187    7.66472e-06    0.000171883    1.95061e-06     0.00580895    2.33549e-06    -0.00580895    2.33549e-06        1027.12       0.296976       -24.3433      0.0346279        106.404      0.0430886       -44.5075      0.0673848       -36.4658      0.0102892        5.25391     0.00735455        5.17819     0.00632602       -5.17819     0.00632602        16.2476     0.00631733        16.2476     0.00631733       0.176544     0.00200286        5.96648     0.00166683       -5.96648     0.00166683        16.5002  10000000         1
   918.712     -0.0479715    6.99108e-05       0.103258    5.28271e-05     -0.0423882     6.8713e-05     -0.0714607    2.98295e-05     0.00517193    7.52418e-06     0.00507978    6.42791e-06    -0.00507978    6.42791e-06      0.0157947    7.87692e-06      0.0157947    7.87692e-06    0.000203111    2.00081e-06     0.00584431    2.42849e-06    -0.00584431    2.42849e-06        1009.95       0.303939       -24.2244      0.0345422        104.286      0.0431455       -42.8099      0.0681902       -36.0858      0.0104384        5.22338     0.00743466        5.13031     0.00630559       -5.13031     0.00630559        15.9518     0.00634355        15.9518     0.00634355       0.205131     0.00201977        5.90245     0.00169121       -5.90245     0.00169121        16.1975  10000000         1
   927.126     -0.0485504    6.68691e-05       0.102921    4.88007e-05     -0.0414351    6.67489e-05     -0.0719071    2.78089e-05     0.00523182    7.15473e-06     0.00511928    6.13046e-06    -0.00511928    6.13046e-06      0.0157693    7.29481e-06      0.0157693    7.29481e-06    0.000235053    1.94573e-06       0.005879    2.25991e-06      -0.005879    2.25991e-06        992.873       0.273298       -24.1022      0.0325265        102.187      0.0394525       -41.1397      0.0652985       -35.6973     0.00969724        5.19453     0.00695834        5.08279     0.00592379       -5.08279     0.00592379        15.6569     0.00582107        15.6569     0.00582107       0.233378     0.00193079        5.83709     0.00156625       -5.83709     0.00156625         15.506  10000000         1
    935.54     -0.0491294    7.09299e-05       0.102586    5.14149e-05       -0.04044    6.90147e-05     -0.0723501    2.95755e-05     0.00529278    7.45152e-06     0.00515867    6.52154e-06    -0.00515867    6.52154e-06      0.0157441    7.64807e-06      0.0157441    7.64807e-06    0.000267728    2.04394e-06     0.00591348    2.40784e-06    -0.00591348    2.40784e-06        976.614       0.289208       -23.9902      0.0338991        100.187      0.0405101       -39.4943      0.0663783       -35.3291     0.00995556          5.169     0.00711445        5.03803     0.00619183       -5.03803     0.00619183        15.3759     0.00592085        15.3759     0.00592085       0.261467     0.00199464        5.77519     0.00161394       -5.77519     0.00161394        15.5938  10000000         1
   943.954     -0.0496597    7.09122e-05       0.102254    5.15203e-05     -0.0394646    6.98575e-05     -0.0727934    3.00297e-05     0.00534879    7.61197e-06     0.00519359    6.50845e-06    -0.00519359    6.50845e-06      0.0157194    7.72492e-06      0.0157194    7.72492e-06    0.000299314     2.0762e-06     0.00594799    2.44087e-06    -0.00594799    2.44087e-06        960.812       0.283862       -23.8568      0.0333295         98.247      0.0400982       -37.9181      0.0661784       -34.9704      0.0100687        5.13918     0.00715433        4.99006     0.00607713       -4.99006     0.00607713        15.1034     0.00593112        15.1034     0.00593112       0.287585     0.00199302         5.7149     0.00162767        -5.7149     0.00162767        16.8628  10000000         1
   952.368     -0.0502102    6.74574e-05       0.101917    4.89255e-05     -0.0384576    6.78502e-05     -0.0732287     2.8703e-05     0.00540614    7.21156e-06     0.00523058    6.17048e-06    -0.00523058    6.17048e-06      0.0156931    7.35918e-06      0.0156931    7.35918e-06     0.00033183    1.99723e-06     0.00598184    2.33052e-06    -0.00598184    2.33052e-06         945.44       0.262803       -23.7354      0.0311985        96.3563      0.0377126       -36.3594      0.0633471       -34.6167      0.0095663        5.11118     0.00666843         4.9452     0.00566956        -4.9452     0.00566956        14.8369     0.00560357        14.8369     0.00560357       0.313725     0.00188624        5.65547     0.00154385       -5.65547     0.00154385        16.8579  10000000         1
   960.782     -0.0507568    6.80048e-05       0.101588    4.94436e-05     -0.0374524    6.83855e-05     -0.0736671    2.92296e-05     0.00546395    7.20838e-06     0.00526736    6.21842e-06    -0.00526736    6.21842e-06      0.0156677    7.44767e-06      0.0156677    7.44767e-06    0.000364415     2.0173e-06     0.00601591     2.3735e-06    -0.00601591     2.3735e-06        930.117       0.262011       -23.6049      0.0309193        94.4887      0.0375027       -34.8351       0.062845       -34.2595     0.00957314        5.08211     0.00655001        4.89926     0.00561679       -4.89926     0.00561679        14.5728      0.0055798        14.5728      0.0055798       0.338948      0.0018739         5.5955     0.00154567        -5.5955     0.00154567        19.7791  10000000         1
   969.196     -0.0512969    6.67949e-05       0.101257    4.81317e-05     -0.0364546    6.95466e-05     -0.0741026     2.9033e-05     0.00552312    7.46688e-06     0.00530386    6.10163e-06    -0.00530386    6.10163e-06      0.0156415    7.27018e-06      0.0156415    7.27018e-06    0.000397119    2.04325e-06     0.00604969    2.35569e-06    -0.00604969    2.35569e-06        914.825       0.256788       -23.4638      0.0298345         92.632      0.0355352       -33.3495      0.0629306       -33.8955     0.00926483        5.05269     0.00668204         4.8521     0.00541322        -4.8521     0.00541322        14.3093     0.00530117        14.3093     0.00530117       0.363295     0.00186644        5.53441     0.00149362       -5.53441     0.00149362        15.8761  10000000         1
    977.61     -0.0518455    6.72245e-05       0.100937    4.69291e-05     -0.0354188    6.94188e-05     -0.0745359    2.84691e-05     0.00557998    7.30567e-06      0.0053412    6.14683e-06     -0.0053412    6.14683e-06      0.0156162    7.06051e-06      0.0156162    7.06051e-06    0.000430201    2.05694e-06     0.00608346    2.31102e-06    -0.00608346    2.31102e-06        900.245       0.246759       -23.3368      0.0295754        90.8681      0.0341248       -31.8856      0.0618797       -33.5503      0.0089243        5.02335     0.00643114        4.80839     0.00537441       -4.80839     0.00537441        14.0584     0.00505492        14.0584     0.00505492       0.387286      0.0018487        5.47661     0.00144047       -5.47661     0.00144047        15.6782  10000000         1
